feature,label
F L A K G I N Q N P I G I I E A A V G V S E D L L N L N G M E A K N N E Q S G I S Q T V I V G P W G A K V S T S S N G K A F D D G A F T G I R E I N L S Y N K E T,1
K R S A S P S S I D D S Q D N T A G G P A T T T L I P R K V E S S K V S K K R I A P T P V Y P X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
I N T R I K G S Q N T A N T G I S N S N L N T T T T R K N I Q S R N W Y L S D S Q W A A F K D D E I T S T K H K N D Y T D P H A N K N I D K S A L N I H A D E N D,1
R P D I N K L R S L I D T Y L S K G P R A P F I C I L K D P V H G E F A P G N Y P A L W S Y A M G V A V V Q N K A M Q Q Y V T G R T Y L D M E M F L L G Q A V A K,1
T Q C L Q H P W L Q K D T K N M E A K K L S K D R M K K Y M A R R K W Q K T G H A V R A I G R L S S M A M I S G M S G R K A S G S S P T S P I N A D K V E N E D A,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A,1
I T K F I M T C M A A D L E V A T S T W V L V G G V L A A L A A Y C L T T G S V V I V G R I I L S G K P A I V P D R E V L Y Q Q F D E M E E C A T H L P Y I E Q G,1
E M V N Y F L S P A F R Y Q P D P W K G S A A K G T G I T R K K T F K E V A N A V K I S A S L M G T V M A K R V K A T I L Y G S E T G R A Q S Y A Q Q L G R L F R,1
H T W V T R D G T V P M S S E Q E N C H L V T V T E E E I E N C V R V I P R L D T L I L V K A M G H R K R F G N P F R N K L S A Q S S I R D R R K S S S V K D P T,1
P V M D R Y Q Q H G M A P L T Q E Q K P V A K V V N D N A P Q T A K E P D Y L D I P A F L R K Q A D X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
S G M L L V P M L I A L V V V L A L V A L L L L W R Q R Q K R R T G A L T L S G G G K R N G V V D A W A G P A R V P D E E A T T T S G A G G N K G S E V L E T E G,1
H K E P A T L I K A I D G D T V K L M Y K G Q P M T F R L L L V D T P E T K H P K K G V E K Y G P E A S A F T K K M V E N A K K I E V E F D K G Q R T D K Y G R G,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L R E,1
E E N F Y Q Q Q Q Q S E L Q P P A P S E D I W K K F E L L P T P P L S P S R R S G L C S P P Y V A V A S F S P P G D D D G G G G S F S T A D Q L E M V T E L L G G,1
C G K G N K C I L G S N G E E N Q C V T G E G T P K P Q S H N D G D F E E I P E E Y L Q X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
R I N T R I K G S Q N T A N T G I S N S N L N T T T T R K N I Q S R N W Y L S D S Q W A A F K D D E I T S T K H K N D Y T D P H A N K N I D K S A L N I H A D E N,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M D F G S L E T V V A N S A F I A A R G S F D G S S T P S S R D K K Y L A K L R L P P L S K,1
P S D T S N Q S Q T M D W T D V P L I R D I V M E P Q G N S S S S D K S N S Q S S G N E G V I I N N F Y S N Q Y Q N S I D L S A S G G N A G D A P Q T N G Q L S N,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L R E I R,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M F Q R K T L Q R R N L K G L N L N L H P D V G N N G Q L Q E K T E T H Q G Q S R I E G H V M S N I,1
W I N T W L V S D N V Q V A P Q E V E V S S Y L V G Q I D S E V D T D D L S N F Q L X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M T F E M L Y S K I H R A T I T D A N L N Y I G S I T I D E D L A K L A K L R E G M K V E I V D V N N,1
R R L L Q G C W G P L F L L G L A Q D A V T F E V A E A P V P S I L K K I L L E E P S S S G G S G Q L P D R P Q P S L A A V Q W L Q C C L E S F W S L E L S P K E,1
S A N F T D N A K T I I V Q L N Q S V E I N C T R P N N N T R K S I R I Q R G P G R A F V T I G K I G N M R Q A H C N I S R A K W N A T L K Q I A S K L R E Q F G,1
V G C A V T T I S S N L T E M S R G V K L L A A L L E D E G G N G R P L L Q A A K G L A G A V S E L L R S A Q P A S A E P R Q N L L Q A A G N V G Q A S G E L L Q,1
X X X X X X X X X X X X X X M S T S Q P G A C P C Q G A A S R P A I L Y A L L S S S L K A V P R P R S R C L C R Q H R P V Q L C A P H R T C R E A L D V L A K T V,1
T N P G I Q N G Q Y K V E N Y L G S R N H F A L D R P S E T H A D Y L L R T G Q V V D I S D T I Y P R N P A M Y S E E A R L K S F Q N W P D Y A H L T P R E L A S,1
V S S A L S K V L S K I D D T S A E L L T D D I S D L K N N N D I T A E N N N I Y K A A K D V T T S L S K V L K N I N K D X X X X X X X X X X X X X X X X X X X X,1
G E P A L P S A S E E Q V A Q D T E E V F R S Y V F Y R H Q Q P S S T M G Q V G R Q L A I I G D D I N R R Y D S E F Q T M L Q H L Q P T A E N A Y E Y F T K I A T,1
T R R V V L G D G V Q L P P G D Y S T T P G G T L F S T T P G G T R I I Y D R K F L M E C R N S P V T K T P P R D L P T I P G V T S P S S D E P P M E A S Q S H L,1
E E V V I R S A N F S D N A K T I I V Q L N K S V K I N C T R P S S N K R K R I H I G P G R A F V A T K S I T G D K R Q A H C N I S K A E W N K T L T L I V N K L,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X C G V P A I Q P V L S G L A R I V N G E D A V P G S W P W Q V S L Q D S T G F H F C G G S L I S E,1
X X X X X X X X X X X X X X X X X X X X X X X M S S G Q S G V C P C Q G S A G R P T I L Y A L L S P S P R T R P V A P A S H S H C L C Q Q Q R P V R L C A P H R T,1
S A M S I T D C R E T G N S K Y P N C A Y Q T T Q A E K H I I V A C E G N P Y V P V H Y D A S V X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
L R D T F F E G L V D P N E G E V G L V T P S Q Q H S N H S E L E Q S P I Q L K D L E S Q I X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
G R H G E A T D R I L D V T D N I F S S M G D A G E M V R Q A R I L A Q A T S D L V N A I K A D A E G E S D L E N S R K L L S A A K L L A D A T A R M V E A A K G,1
X X X X X X X X X T A P E Q A P A P A R P Y Q G V R V K E P V K E L L R R K R G H A S S G A A P A P T A V V L P H Q P L A T Y T T V G S S C L D M E G S V S A V T,1
K A A S T T E L P P E Y L T S P L S Q Q S Q L P P K R D E T A L Q E E E E L Q L A L A L S Q S E A E E K E R M R Q K S A Y T A Y P K A E P T P V A S S A P P A S S,1
R L D R E E R G G E R G E R G D G G F A R R R R N E D D I N N N N N I V E D V E R K R E F Y I P P E P S N D A I E I F S S G I A S G I H F S K Y N N I P V K V T G,1
T R K W F L A N G I N Q N P I G I I E A A V G V S E D L L N L N G M E A K N D E Q S G I S Q T V I V G P W G A K V S T S S N G K A F D D G A F T G I R E I N L S Y,1
V S E G E G I D A N S G S T D S S G D G L T F P F K P E S W K P T D T E G K K Q Y D R E F L L D F Q F M P A C I Q K P E G L P P I S D V V L D K I N Q P K L P M R,1
X X X X X X X X X X X X X X X X X X X X X X X X X M G D S I L S Q A E I D A L L N G D S G S E E P E I I T A N E T D V K P Y D P T T Q R R V V R E R L H A L E I I,1
I P W I N T W L V S D N V Q V A P Q E V E V S S Y L V G Q I D S E V D T D D L S N F Q L X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
I Q Q F N G Y D W Q G R V I E V R E D R F A N A G M G A G G Y G G R G G F G G R G G F G G G F G G R G G F G G R G G F G G G G Y G R G G Y G G G P G G G P G G P S,1
X M V I Q M K S I K K L I I A S A L S M M A A S C Y A G S F L P N S E Q Q K S V D I V F S S P Q D L T V S L I P V S G L K A G K N A P S A K I A K L V V N S T T L,1
I W D N M T W M Q W E R E I D N Y T D L I Y D L L E K S Q T Q Q E K N E Q E L L E L D K W A S L W N W F D I T N W L W X X X X X X X X X X X X X X X X X X X X X X,1
Q L L M V L M E N I P D I P S K P Q K P T D S L L N G P Q M D K N V A G V I A S Q D Q V D D L L D S L G F X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
H L D W H F R I N T R I K G S Q N T A N T G I S N S N L N T T T T R K N I Q S R N W Y L S D S Q W A A F K D D E I T S T K H K N D Y T D P H A N K N I D K S A L N,1
X X X M S T N P K P Q R K T K R N T N R R P Q D V K F P G G G Q I V G G V Y L L P R R G P R L G V R A T R K T S E R S Q P R G R R Q P I P K A R R P E G R T W A Q,1
L W L V S C L A L A T T V Y G C G Q P E I A P V V T G Y A R I V N G E E A V P G S W P W Q V S L Q D S T G W H Y C G G S L I N N E W V V T A A H C G V G A R D K V,1
S Q N T A N T G I S N S N L N T T T T R K N I Q S R N W Y L S D S Q W A A F K D D E I T S T K H K N D Y T D P H A N K N I D K S A L N I H A D E N D E G S V D N T,1
N A L V G S F N R N D E L V N R N D E L E K N I Q E K E R E L K G L K G D V E K L T A D A E L Q R L K N E R H E E A E L E R L K S E R H E H D K K E A X X X X X X,1
X X X X X X X X X X X X X X X X X X X M S S G Q S G V C P C Q G S A G R P T I L Y A L L S P S P R T R P V A P A S H S H C L C Q Q Q R P V R L C A P H R T C R E A,1
X X X X X X X X X X M S P T C C I P L L F C D N D M G D S I L S Q A E I D A L L N G D S E V K D E P T A S V S G E S D I R P Y D P N T Q R R V V R E R L Q A L E I,1
P A I L R S Q A R F P G I H S L R S P L D T S S V L Y T A V Q P N E S D N D Y I I P L P D P K P D V A D E G L P E G S P S L A S S T L N E V N T S S T I S C D S P,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L R E I R R Y Q K,1
R E H L R E Q S R K P P N P T P P P P G A S A N A S V E R I K T T S S I E F A R L Q F T Y N H I Q R H V N D M L G R V A I A W C E L Q N H E L T L W N E A R K L N,1
E P L A L E F R K D N E G Q C I G I V L P K G H E G D T L S S R Y P A V F I N E S E P F S D K E R S E L S E L K R T D S D A Y E K L Y S E T I S K H V S D G S Y G,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M I R T M L Q G K L H R V K V T H A D L H Y E G S C A I D Q D F L D A A G I L E N E A I D I W N V T,1
E L E K N I Q E K E R E L K G L K G D V E K L T A D A E L Q R L K N E R H E E A E L E R L K S E R H E H D K K E A X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X X X X X X C T R P N N N T R K S I R I Q R G P G R A F V T I G K I G D M R Q A H C X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
G G S L F N N S A N M G M A L T N D M Y D L H E L S K A E L A A P Q L I M L A N V A L T G E A S G S C C D Y L V G E E R Q M A E L M P V G D N H F S E S E G E G L,1
G H D S P P C D E V A L Q E Y R T V A R S L P V A V I A A Q N A S M W E R V K S I I K S S L A M A S N V P G P I G I A A S G L S G L S A L F E G F G F X X X X X X,1
D M E V K V Q K S S K E L E D L N Q K I F D L R G K F K R P A L R R V R M S A D A M L R A L L G S K H K V N M E L R A N L K Q V K K E D T D K E K D L R D V G D W,1
C G E P A L P S A S E E Q V A Q D T E E V F R S Y V F Y R H Q Q P S S T M G Q V G R Q L A I I G D D I N R R Y D S E F Q T M L Q H L Q P T A E N A Y E Y F T K I A,1
N R R R P W C Y V Q V G L K P L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G S V T Y,1
K A N L Q D I G E H D E L L K E I E P V L S I L N S G S K A T N R G G P A K A E M K D T G I Q V D R D L D G K S H K A P P L G G D N D R V F N D L W G K D N V P V,1
E V S S A L S K V L S K I D D T S A E L L T D D I S D L K N N N D I T A E N N N I Y K A A K D V T T S L S K V L K N I N K D X X X X X X X X X X X X X X X X X X X,1
I D A N S G S T D S S G D G L T F P F K P E S W K P T D T E G K K Q Y D R E F L L D F Q F M P A C I Q K P E G L P P I S D V V L D K I N Q P K L P M R T L D P R I,1
G A P G I A G A P G F P G P R G P P G P Q G A T G P L G P K G Q T G E P G I A G F K G E Q G P K G E P G P A G P Q G A P G P A G E E G K R G A R G E P G G V G P I,1
G R S P W D P S D R S A L L K S K L R A L L A G P R S L R R S S C F G G R I D R I G A Q S G L G C N S F R Y R R X X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X M S T N P K P Q R K T K R N T Y R R P Q D V K F P G G G Q I V G G V Y L L P R R G P R L G V R A T R K T S E R S Q P R G R R Q P I P K D Q R S T G R,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X H F P G F G Q S L L F G Y P V Y V F G D C V Q G D W C P I S G G L C S A R L H R H A L L A T C P E H,1
S P S L L G A M G G N V L G K V M P T K S P P P P G G N L V M N S R K P D L R V V I P P S S K G M M P P L N A Q R V T S S Q A T Q P L A T P V V S V A T P S L R P,1
X X X X X X X X X X X M L P T A V L L V L A V S V A A R D N A T C D G P C G L R F R Q K L E S G M R V V G G M S A E P G A W P W M V S L Q I F M Y H N N R R Y H T,1
Q P L L Q A P R D S G R Q R G E P D P R D A L P Q Q V H V L S L D Q I R A I R N T N E Y T E G P T V L P R A G L K P A P R P T A Q H K H E R L H G L P E P R Q P S,1
X X X X X X X X M P R E D A H F I Y G Y P K K G H G H S Y T T A E E A A G I G I L T V I L G V L L L I G C W Y C R R R N G Y R A L M D K S L H V G T Q C A L T R R,1
S W E Y C R L E A C E S L T R V Q L S P D L L A T L P E P A S P G R Q A C G R R H K K R T F L R P R I I G G S S S L P G S H P W L A A I Y I G D S F C A G S L V H,1
T D N A K T I I V Q L N Q S V E I N C T R P N N N T R K S I R I Q R G P G R A F V T I G K I G N M R Q A H C N I S R A K W N A T L K Q I A S K L R E Q F G N N K T,1
S P A F R Y Q P D P W K G S A A K G T G I T R K K T F K E V A N A V K I S A S L M G T V M A K R V K A T I L Y G S E T G R A Q S Y A Q Q L G R L F R K A F D P R V,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M S G R P R T T S F A E S C K P V P Q P S A F G S M K V S R D K D G S K V T T V V A T P G Q G P D R,1
X M S T N P K P Q R K T K R N T N R R P Q D V K F P G G G Q I V G G V Y L L P R R G P R L G V R A T R K T S E R S Q P R G R R Q P I P K A R R P E G R T W A Q P G,1
X X X X X X X X X X X X X X X X X X X X X M K T C V C L L L L V G V V L S D P T E F F R E E F D S E S W R D R W V E S T F K G A D Q G K F A W T A G K F Y G D A D,1
A A C L C L C G P L L S A R T R A R R P A S K A T N A T L D P R S F L L R N P N D K Y E P F W E D E E K N E S G L T E Y R L V S I N K S S P L Q K P L P A F I S E,1
A C V Q A R N E G R D L A R E G N D V I R E A T K W S P E L A A A C E V W K E I K F E F D T I D T L X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
K A P L S T V S A N T T N M D E V P R P Q A L S G S S V V W E L D D G L D E A F S R L A Q S R T N P Q V L D T G L T A Q D M H Y A Q C L S P V D W D K P D S S G T,1
X X X X X X X X X X X X X X X X X S H D E P S E S S E P C C D S C D C T K S I P P E C H C A N I R L N S C H S A C K S C I C T R S M P G K C R C L D T D D F C Y K,1
I K L G L G I D E D D V T P E E S T A A P T E D M P P L E G D D D D T S R M E E V D X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
I W N N M T W M Q W E K E I D N Y T D S I Y T L L Q E A Q N Q Q E K N E Q D L L E L D K W A S L W S W F D I S N W L W Y I R I F I M I V G R X X X X X X X X X X X,1
V V V T R P S R A S L R R A A S G P R S L R P V A S G N W Q S T L N S I V G L G V Q S L K R R R C F X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
E K D P E K R F T C E Q A L Q H P W I A G D T A L D K N I H Q S V S E Q I K K N F A K S K W K Q A F N A T A V V R H M R K L Q L G T S Q E G Q G Q T G S H G E L L,1
X X X X X X M S T N P K P Q R K T K R N T N R R P Q D V K F P G G G Q I V G G V Y L L P R R G P R L G V R A T R K T S E R S Q P R G R R Q P I P K A R R P E G R T,1
X X X X X X X X X X X X X X X X X X X X X X X X X X M G D S I L S Q A E I D A L L N G D S D T K D E P T P G I A S D S D I R P Y D P N T Q R R V V R E R L Q A L E,1
C L P P G H P D A I N F D D S G V F D T F K S Y D F T P M D S S A V Y V L S S M A R Q R R A S L S C G G P G T G Q E F A G S E F S K S C G S P G S S Q L S S S S L,1
E F K L E L V E K L F A E D T E A K N P F S T Q D T D L D L E M L A P Y I P M D D D F Q L R S F D Q L S P L E N S S T S P Q S A S T N T V F Q P T Q M Q E P P I A,1
M S G V I K A F Y E P P D K L R K D S S F W A L I S V V L G F A S F I A I P A E Y L L F G I A G G K L I E R V R T L S F Q N I V H Q E V A W F D N P S N S S G A L,1
F Q T R S N P I P W I N T W L V S D N V Q V A P Q E V E V S S Y L V G Q I D S E V D T D D L S N F Q L X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X M T T S H M N G H V T E E S D S E V K N V D L A S P E E H Q N H R E M A V D C P G D L G T R M M P I R R S A Q L E R I R Q Q Q E D M R R R R E E E G,1
X X X X X X X X X X X X X X X X X X M I R T M L Q G K L H R V K V T H A D L H Y E G S C A I D Q D F L D A A G I L E N E A I D I W N V T N G K R F S T Y A I A A E,1
F T D N A K I I I V Q L N E S V V I N C T R P N N N T R K S I H I G P G R A F Y T T G E I I G D I R Q A H C N L S R E H W N N T L R Q I V I K L R E Q F R N K T I,1
K K L E Q L K P R A K P K Q A D E S L N F E E Q I L E A A K S I A A A T S A L V K A A S A A Q R E L V A Q G K V G A I P A N A D D D G Q W S Q G L I S A A R M V A,1
D K V D E E R Y D V E A K V T K N I T E I A D L T Q K I F D L R G K F K R P T L R R V R I S A D A M M Q A L L G T R A K E S L D L R A H L K Q V K K E D T E K E N,1
X X X X X X X X X X X X X X X M S G R G K G G K G L G K G G A K R H R K V L R D N I Q G I T K P A I R R L A R R G G V K R I S G L I Y E E T R G V L K V F L E N V,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M K R V M F H A K I H R A T V T Q A D L H Y V G S V T V D Q D L L D A A G I L P F E Q V D I Y D,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M R V T A P R T L L L L L W G A V A L T E T W A G S H S M R Y F Y T A M S R P G R G E P R F,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M P A S M F S I D N I L A A R P R C K D S V L P V A P S A A A P V V F P A L H G D S L Y G A S G G,1
A L V G S F N R N D E L V N R N D E L E K N I Q E K E R E L K G L K G D V E K L T A D A E L Q R L K N E R H E E A E L E R L K S E R H E H D K K E A X X X X X X X,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X H F P G F G Q S L L F G Y P V Y V F G D C V Q G D W C P I S G G L C S A R L H R H A L L A T C P E,1
R N A L V G S F N R N D E L V N R N D E L E K N I Q E K E R E L K G L K G D V E K L T A D A E L Q R L K N E R H E E A E L E R L K S E R H E H D K K E A X X X X X,1
T R G A K E E H G G L I R S P R H E K K K K V R K Y W D V P P P G F E H I T P M Q Y K A M Q A A G Q I P A T A L L P T M T P D G L A V T P T P V P V V G S Q M T R,1
N G A T Q S T S P G I Q N G Q Y K S E N C V G N R N H F A L D R P S E T H A D Y L L R T G Q V V D I S D T I Y P R N P A M C S E E A R L K T F Q N W P D Y A H L S,1
N I P D I P S K P Q K P T D S L L N G P Q M D K N V A G V I A S Q D Q V D D L L D S L G F X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
A L P L S P R K R L G D D N L C N T P H L P P C S P P K Q G K K E N G P P H S H T L K G R R L V F D N Q L T I K S P S K R E L A K V H Q N K I L S S V R K S Q E I,1
T D Y T A V G C A V T T I S S N L T E M S R G V K L L A A L L E D E G G N G R P L L Q A A K G L A G A V S E L L R S A Q P A S A E P R Q N L L Q A A G N V G Q A S,1
G T V P M S S E Q E N C H L V T V T E E E I E N C V R V I P R L D T L I L V K A M G H R K R F G N P F R N K L S A Q S S I R D R R K S S S V K D P T Y V P P P N S,1
T T I S S N L T E M S R G V K L L A A L L E D E G G S G R P L L Q A A K G L A G A V S E L L R S A Q P A S A E P R Q N L L Q A A G N V G Q A S G E L L Q Q I G E S,1
P L T R G A K E E H G G L I R S P R H E K K K K V R K Y W D V P P P G F E H I T P M Q Y K A M Q A A G Q I P A T A L L P T M T P D G L A V T P T P V P V V G S Q M,1
